청,서,지구대파출소,X좌표,Y좌표,주소
경기남부청,안양동안경찰서,인덕원지구대,126.977258,37.4011686,경기도 안양시 동안구 관양2동 1505
경기남부청,안양동안경찰서,평안지구대,126.9645043,37.390472,경기도 안양시 동안구 평안동 896-5
경기남부청,안양동안경찰서,호계파출소,126.9588289,37.3682263,경기도 안양시 동안구 호계동 1006-9
경기남부청,안양만안경찰서,명학지구대,126.9305511,37.3896595,경기도 안양시 만안구 안양6동441-1번지
경기남부청,안양만안경찰서,박달파출소,126.9071955,37.4023223,경기도 안양시 만안구 박달동 94-136번지
경기남부청,안양만안경찰서,석수지구대,126.9184265,37.4147329,경기도 안양시 만안구 안양동 42-17번지
경기남부청,안양만안경찰서,안양만안경찰서,126.9264023,37.3871598,경기도 안양시 만안구 안양8동 576-2
경기남부청,안양만안경찰서,안양지구대,126.9230208,37.4011616,경기도 안양시 만안구 안양1동 88-1번지
경기남부청,양평경찰서,강상파출소,127.4849927,37.482261,경기도 양평군 강상면 교평리 449-7
경기남부청,양평경찰서,강하파출소,127.4111689,37.4959109,경기도 양평군 강하면 운심1리 34-4
경기남부청,양평경찰서,개군파출소,127.5378875,37.4253846,경기도 양평군 개군면 하자포리 223-1
경기남부청,양평경찰서,단월파출소,127.6743441,37.5329461,경기도 양평군 단월면 보룡리 91-6
경기남부청,양평경찰서,서종파출소,127.351875,37.603107,경기도 양평군 서종면 문호리 779-2
경기남부청,양평경찰서,양근지구대,127.4907254,37.4886346,경기도 양평군 양평읍 양근리 280
경기남부청,양평경찰서,양동파출소,127.7529375,37.4204763,경기도 양평군 양동면 쌍학리 227
경기남부청,양평경찰서,양서파출소,127.319336,37.5447292,경기도 양평군 양서면 양수리 559-6
경기남부청,양평경찰서,양평경찰서,127.4902285,37.4884919,경기도 경기도 양평군 양평읍 양근리 279
경기남부청,양평경찰서,옥천파출소,127.4568243,37.5183515,경기도 양평군 옥천면 옥천1리 865-17
경기남부청,양평경찰서,용문파출소,127.5928625,37.4841013,경기도 양평군 용문면 다문리 722
경기남부청,양평경찰서,지평파출소,127.63615,37.475318,경기도 양평군 지평면 지평리 536
경기남부청,양평경찰서,청운파출소,127.7087211,37.5542995,경기도 양평군 청운면 용두리 359-2
경기남부청,여주경찰서,가남파출소,127.545573,37.2037301,경기도 여주군 가남면 태평리 177
경기남부청,여주경찰서,강천파출소,127.711475,37.273542,경기도 여주군 강천면 간매리 산 313
경기남부청,여주경찰서,금사파출소,127.5342375,37.3932821,경기도 여주군 금사면 이포리 198
경기남부청,여주경찰서,능서파출소,127.572059,37.2992537,경기도 여주군 능서면 번도1리 499
경기남부청,여주경찰서,대신파출소,127.5884802,37.3751787,경기도 여주군 대신면 율촌리 282
경기남부청,여주경찰서,북내파출소,127.679638,37.329467,경기도 여주군 북내면 당우리 161
경기남부청,여주경찰서,산북파출소,127.4436875,37.4047904,경기도 여주군 산북면 상품리 27-6
경기남부청,여주경찰서,여주경찰서,127.6347229,37.2936945,경기도 여주군 여주읍 창리 155
경기남부청,여주경찰서,점동파출소,127.6617171,37.2049903,경기도 여주군 점동면 청안리 128-2
경기남부청,여주경찰서,홍문지구대,127.6370375,37.297575,경기도 여주군 여주읍 홍문리 15
경기남부청,여주경찰서,흥천파출소,127.5427125,37.3326083,경기도 여주군 흥천면 효지리 376-23
경기남부청,오산경찰서,궐동지구대,127.0660118,37.1597799,경기도 오산시 궐동 13-7
경기남부청,오산경찰서,세교지구대,127.044738,37.1813246,경기도 오산시 금암동 공공용지4
경기남부청,오산경찰서,오산지구대,127.0759862,37.1473812,경기도 오산시 원동 813-13
경기남부청,오산경찰서,중앙파출소,127.067965,37.1467565,경기도 오산시 오산동 903-3
경기남부청,용인동부경찰서,고매파출소,127.0991069,37.2231806,경기도 용인시 기흥구 고매동 산 80
경기남부청,용인동부경찰서,구갈지구대,127.1105666,37.2832142,경기도 용인시 기흥구 신갈동 164-3
경기남부청,용인동부경찰서,남사파출소,127.15003,37.1137189,경기도 용인시 처인구 남사면 봉무리 664-4
경기남부청,용인동부경찰서,동백지구대,127.1553624,37.2774825,경기도 용인시 기흥구 중동 872-2
경기남부청,용인동부경찰서,동부파출소,127.2106,37.2343763,경기도 용인시 처인구 마평동 858-5
경기남부청,용인동부경찰서,모현파출소,127.2494891,37.3352846,경기도 용인시 처인구 모현면 왕산리 805-1
경기남부청,용인동부경찰서,백암파출소,127.3739125,37.1645321,경기도 용인시 처인구 백암면 백암리 459-3
경기남부청,용인동부경찰서,보라파출소,127.108779,37.2514078,경기도 용인시 기흥구 보라동 609-2
경기남부청,용인동부경찰서,상갈파출소,127.10915,37.2716667,경기도 용인시 기흥구 신갈동 68-2
경기남부청,용인동부경찰서,양지파출소,127.2868634,37.2342991,경기도 용인시 처인구 양지면 양지리 445-3
경기남부청,용인동부경찰서,용인동부경찰서,127.1805,37.2413013,경기도 용인시 처인구 삼가동 538
경기남부청,용인동부경찰서,원삼파출소,127.3112255,37.1648838,경기도 용인시 처인구 원삼면 고당리 71-2
경기남부청,용인동부경찰서,이동파출소,127.1965385,37.139725,경기도 용인시 처인구 이동면 송전리 682-3
경기남부청,용인동부경찰서,중앙지구대,127.1983219,37.2347058,경기도 용인시 처인구 김량장동 41-8
경기남부청,용인동부경찰서,포곡파출소,127.2321901,37.2792621,경기도 용인시 처인구 포곡읍 삼계리 557-4
경기남부청,용인동부경찰서,흥덕파출소,127.0748909,37.2783599,경기도 용인시 기흥구 영덕동 968
경기남부청,용인서부경찰서,구성파출소,127.116825,37.2948167,경기도 용인시 기흥구 구성로 68
경기남부청,용인서부경찰서,보정지구대,127.115712,37.3193878,경기도 용인시 기흥구 보정로 110
경기남부청,용인서부경찰서,상현지구대,127.0755943,37.3061771,경기도 용인시 수지구 심곡로 7
경기남부청,용인서부경찰서,수지지구대,127.1019375,37.324975,경기도 용인시 수지구 풍덕천로190번길 18
경기남부청,용인서부경찰서,신봉파출소,127.0830792,37.3187274,경기도 용인시 수지구 신봉동 908
경기남부청,용인서부경찰서,용인서부경찰서,127.106228,37.3095898,경기도 용인시 기흥구 보정동 1290
경기남부청,의왕경찰서,내손지구대,126.9757696,37.3786531,경기도 의왕시 내손동 759
경기남부청,의왕경찰서,부곡파출소,126.9487937,37.322306,경기도 의왕시 삼동 460-45
경기남부청,의왕경찰서,의왕경찰서,126.9681825,37.3506596,경기도 의왕시 고천동 328-10
경기남부청,의왕경찰서,의왕지구대,126.9679742,37.3568598,경기도 의왕시 오전동 839-8
경기남부청,의왕경찰서,청계파출소,126.9963622,37.38945,경기도 의왕시 청계동 992
경기남부청,이천경찰서,대월파출소,127.4946146,37.2246247,경기도 이천시 대월면 초지리 310-2
경기남부청,이천경찰서,마장파출소,127.3517815,37.2541142,경기도 이천시 마장면 오천리 291-2
경기남부청,이천경찰서,모가파출소,127.4800125,37.1724513,경기도 이천시 모가면 진가리 114-26
경기남부청,이천경찰서,백사파출소,127.4912782,37.338547,경기도 이천시 백사면 현방리 99-38
경기남부청,이천경찰서,부발파출소,127.4891585,37.2867976,경기도 이천시 부발읍 무촌리 195-3
경기남부청,이천경찰서,설성파출소,127.5210686,37.1326822,경기도 이천시 설성면 금당리 126-5
경기남부청,이천경찰서,신둔파출소,127.4024358,37.3086054,경기도 이천시 신둔면 수광리 271
경기남부청,이천경찰서,아미파출소,127.4863492,37.2566503,경기도 이천시 부발읍 아미리 744-5
경기남부청,이천경찰서,율면파출소,127.5469297,37.0954361,경기도 이천시 율면 고당리 242-5
경기남부청,이천경찰서,이천경찰서,127.4348043,37.2735992,경기도 이천시 중리동 350-1
경기남부청,이천경찰서,장호원파출소,127.630425,37.116949,경기도 이천시 장호원읍 장호원리 99
경기남부청,이천경찰서,창전지구대,127.4415846,37.2817287,경기도 이천시 창전동 152-19
경기남부청,이천경찰서,호법파출소,127.428075,37.2241697,경기도 이천시 호법면 후안리 265-1
경기남부청,평택경찰서,고덕파출소,127.0190196,37.0433,경기도 평택시 고덕면 고덕로 297
경기남부청,평택경찰서,만호파출소,126.8437566,36.9742353,경기도 평택시 포승읍 만호리 578-8
경기남부청,평택경찰서,비전지구대,127.1029,36.9963263,경기도 평택시 평택5로 189
경기남부청,평택경찰서,서정지구대,127.0560282,37.0570904,경기도 평택시 서정역로 34
경기남부청,평택경찰서,서탄파출소,127.03385,37.1080821,경기도 평택시 서탄면 서탄로 280
경기남부청,평택경찰서,송탄지구대,127.05604,37.0818204,경기도 평택시 신장동 탄현로 329-1
경기남부청,평택경찰서,안중파출소,126.9206625,36.9849846,경기도 평택시 안중읍 현화중앙길 73
경기남부청,평택경찰서,오성파출소,126.9855164,37.0088818,경기도 평택시 오성면 숙성시장길 71
경기남부청,평택경찰서,진위파출소,127.0635385,37.1100677,경기도 평택시 진위면 경기대로 1856
경기남부청,평택경찰서,청북파출소,126.9343143,37.0395459,경기도 평택시 청북면 신포길 38
경기남부청,평택경찰서,팽성지구대,127.0625125,36.9646763,경기도 평택시 팽성읍 동서촌로 93
경기남부청,평택경찰서,평택경찰서,127.091014,36.9947982,경기도 평택시 비전동 619
경기남부청,평택경찰서,평택지구대,127.0855875,36.9983846,경기도 평택시 통복공원길 25-1
경기남부청,평택경찰서,포승파출소,126.8821062,36.9824071,경기도 평택시 포승읍 이평길 4
경기남부청,평택경찰서,현덕파출소,126.9186342,36.9647495,경기도 평택시 현덕면 안현로 142
경기남부청,하남경찰서,덕풍지구대,127.1977476,37.545854,경기도 하남시 덕풍동 산 36-3
경기남부청,하남경찰서,미사지구대,127.1899338,37.5676375,경기도 하남시 망월동 952-1
경기남부청,하남경찰서,서부지구대,127.16205,37.5162417,경기도 하남시 감북동 327
경기남부청,하남경찰서,창우파출소,127.2247197,37.5392539,경기도 하남시 대청로 112
경기남부청,하남경찰서,하남경찰서,127.2241364,37.5232428,경기도 하남시 하산곡동 검단산로 27
경기남부청,하남경찰서,하남지구대,127.2102875,37.5356917,경기도 하남시 천현동 194-14
경기남부청,화성동부경찰서,동탄지구대,127.0773298,37.2073783,경기도 화성시 석우동 59-1
경기남부청,화성동부경찰서,태안지구대,127.0332262,37.2083648,경기도 화성시 진안동 525-30
경기남부청,화성동부경찰서,화성동부경찰서,127.0822434,37.1537763,경기도 오산시 부산동 398-3 (동부대로 596)
경기남부청,화성동탄경찰서,안용파출소,127.0134952,37.2056341,경기도 화성시 안녕동 22
경기남부청,화성동탄경찰서,정남파출소,126.983988,37.172985,경기도 화성시 정남면 괘랑리 1165-1
경기남부청,화성동탄경찰서,화성동탄경찰서,127.0935364,37.1859253,경기도 화성시 동탄대로13길 70
경기남부청,화성서부경찰서,남양파출소,126.814675,37.208976,경기도 화성시 남양동 651-8
경기남부청,화성서부경찰서,마도파출소,126.7745875,37.2063846,경기도 화성시 마도면 석교리 228-2
경기남부청,화성서부경찰서,매송파출소,126.911937,37.249876,경기도 화성시 매송면 어천리 426-1
경기남부청,화성서부경찰서,발안지구대,126.9074646,37.131958,경기도 화성시 향남읍평리 107
경기남부청,화성서부경찰서,봉담지구대,126.9704898,37.2165863,경기도 화성시 봉담읍 와우리 214-1
경기남부청,화성서부경찰서,비봉파출소,126.874247,37.236872,경기도 화성시 비봉면 양노리 255-5
경기남부청,화성서부경찰서,서신파출소,126.705575,37.170218,경기도 화성시 서신면 매화리 351
경기남부청,화성서부경찰서,송산파출소,126.7382531,37.2140944,경기도 화성시 송산면 사강리 638-1
경기남부청,화성서부경찰서,양감파출소,126.944763,37.081658,경기도 화성시 양감면 신왕리 678-1
경기남부청,화성서부경찰서,우정파출소,126.8185263,37.084148,경기도 화성시 우정면 조암리 265-3
